0000000,0.125
0000001,0.015625
0000010,0.046875
0000100,0.125
0001000,0.109375
0010000,0.125
0100000,0
1000000,-0.015625
0000011,0
0000101,0.015625
0001001,0.03125
0010001,0.015625
0100001,-0.015625
1000001,-0.03125
0000110,0.046875
0001010,0.03125
0010010,0.046875
0100010,0.015625
1000010,0
0001100,0.109375
0010100,0.125
0100100,0
1000100,-0.015625
0011000,0.109375
0101000,-0.015625
1001000,-0.03125
0110000,0
1010000,-0.015625
1100000,0.015625
0000111,0
0001011,0.015625
0010011,0
0100011,0
1000011,-0.015625
0001101,0.03125
0010101,0.015625
0100101,-0.015625
1000101,-0.03125
0011001,0.03125
0101001,0
1001001,-0.015625
0110001,-0.015625
1010001,-0.03125
1100001,-0.03125
0001110,0.03125
0010110,0.046875
0100110,0.015625
1000110,0
0011010,0.03125
0101010,0
1001010,-0.015625
0110010,0.015625
1010010,0
1100010,0
0011100,0.109375
0101100,-0.015625
1001100,-0.03125
0110100,0
1010100,-0.015625
1100100,0.015625
0111000,-0.015625
1011000,-0.03125
1101000,0
1110000,0.015625
0001111,0.015625
0010111,0
0100111,0
1000111,-0.015625
0011011,0.015625
0101011,0.015625
1001011,0
0110011,0
1010011,-0.015625
1100011,0.015625
0011101,0.03125
0101101,0
1001101,-0.015625
0110101,-0.015625
1010101,-0.03125
1100101,-0.03125
0111001,0
1011001,-0.015625
1101001,-0.015625
1110001,-0.03125
0011110,0.03125
0101110,0
1001110,-0.015625
0110110,0.015625
1010110,0
1100110,0
0111010,0
1011010,-0.015625
1101010,-0.015625
1110010,0
0111100,-0.015625
1011100,-0.03125
1101100,0
1110100,0.015625
1111000,0
